PriceGasPower,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,time
7.5004,0.0282,0.0282,0.0282,10335600.0
7.5004,0.0282,0.0282,0.0282,10339200.0
7.5004,0.0282,0.0282,0.0282,10342800.0
7.5004,0.0282,0.0282,0.0282,10346400.0
7.5004,0.0282,0.0282,0.0282,10350000.0
7.5004,0.0282,0.0282,0.0282,10353600.0
7.5004,0.0282,0.0282,0.0282,10357200.0
7.5004,0.0282,0.0282,0.0282,10360800.0
7.5004,0.0282,0.0282,0.0282,10364400.0
7.7836,0.0282,0.0282,0.0282,10368000.0
7.7836,0.0282,0.0282,0.0282,10371600.0
7.7836,0.0282,0.0282,0.0282,10375200.0
7.7836,0.0282,0.0282,0.0282,10378800.0
7.7836,0.0282,0.0282,0.0282,10382400.0
7.7836,0.0282,0.0282,0.0282,10386000.0
7.7836,0.0282,0.0282,0.0282,10389600.0
7.7836,0.0282,0.0282,0.0282,10393200.0
7.7836,0.0282,0.0282,0.0282,10396800.0
7.7836,0.0282,0.0282,0.0282,10400400.0
7.7836,0.0282,0.0282,0.0282,10404000.0
7.7836,0.0282,0.0282,0.0282,10407600.0
7.7836,0.0282,0.0282,0.0282,10411200.0
7.7836,0.0282,0.0282,0.0282,10414800.0
7.7836,0.0282,0.0282,0.0282,10418400.0
7.7836,0.0282,0.0282,0.0282,10422000.0
7.7836,0.0282,0.0282,0.0282,10425600.0
7.7836,0.0282,0.0282,0.0282,10429200.0
7.7836,0.0282,0.0282,0.0282,10432800.0
7.7836,0.0282,0.0282,0.0282,10436400.0
7.7836,0.0282,0.0282,0.0282,10440000.0
7.7836,0.0282,0.0282,0.0282,10443600.0
7.7836,0.0282,0.0282,0.0282,10447200.0
7.7836,0.0282,0.0282,0.0282,10450800.0
7.7836,0.0282,0.0282,0.0282,10454400.0
7.7836,0.0282,0.0282,0.0282,10458000.0
7.7836,0.0282,0.0282,0.0282,10461600.0
7.7836,0.0282,0.0282,0.0282,10465200.0
7.7836,0.0282,0.0282,0.0282,10468800.0
7.7836,0.0282,0.0282,0.0282,10472400.0
7.7836,0.0282,0.0282,0.0282,10476000.0
7.7836,0.0282,0.0282,0.0282,10479600.0
7.7836,0.0282,0.0282,0.0282,10483200.0
7.7836,0.0282,0.0282,0.0282,10486800.0
7.7836,0.0282,0.0282,0.0282,10490400.0
7.7836,0.0282,0.0282,0.0282,10494000.0
7.7836,0.0282,0.0282,0.0282,10497600.0
7.7836,0.0282,0.0282,0.0282,10501200.0
7.7836,0.0282,0.0282,0.0282,10504800.0
7.7836,0.0282,0.0282,0.0282,10508400.0
7.7836,0.0282,0.0282,0.0282,10512000.0
7.7836,0.0282,0.0282,0.0282,10515600.0
7.7836,0.0282,0.0282,0.0282,10519200.0
7.7836,0.0282,0.0282,0.0282,10522800.0
7.7836,0.0282,0.0282,0.0282,10526400.0
7.7836,0.0282,0.0282,0.0282,10530000.0
7.7836,0.0282,0.0282,0.0282,10533600.0
7.7836,0.0282,0.0282,0.0282,10537200.0
7.7836,0.0282,0.0282,0.0282,10540800.0
7.7836,0.0282,0.0282,0.0282,10544400.0
7.7836,0.0282,0.0282,0.0282,10548000.0
7.7836,0.0282,0.0282,0.0282,10551600.0
7.7836,0.0282,0.0282,0.0282,10555200.0
7.7836,0.0282,0.0282,0.0282,10558800.0
7.7836,0.0282,0.0282,0.0282,10562400.0
7.7836,0.0282,0.0282,0.0282,10566000.0
7.7836,0.0282,0.0282,0.0282,10569600.0
7.7836,0.0282,0.0282,0.0282,10573200.0
7.7836,0.0282,0.0282,0.0282,10576800.0
7.7836,0.0282,0.0282,0.0282,10580400.0
7.7836,0.0282,0.0282,0.0282,10584000.0
7.7836,0.0282,0.0282,0.0282,10587600.0
7.7836,0.0282,0.0282,0.0282,10591200.0
7.7836,0.0282,0.0282,0.0282,10594800.0
7.7836,0.0282,0.0282,0.0282,10598400.0
7.7836,0.0282,0.0282,0.0282,10602000.0
7.7836,0.0282,0.0282,0.0282,10605600.0
7.7836,0.0282,0.0282,0.0282,10609200.0
7.7836,0.0282,0.0282,0.0282,10612800.0
7.7836,0.0282,0.0282,0.0282,10616400.0
7.7836,0.0282,0.0282,0.0282,10620000.0
7.7836,0.0282,0.0282,0.0282,10623600.0
7.7836,0.0282,0.0282,0.0282,10627200.0
7.7836,0.0282,0.0282,0.0282,10630800.0
7.7836,0.0282,0.0282,0.0282,10634400.0
7.7836,0.0282,0.0282,0.0282,10638000.0
7.7836,0.0282,0.0282,0.0282,10641600.0
7.7836,0.0282,0.0282,0.0282,10645200.0
7.7836,0.0282,0.0282,0.0282,10648800.0
7.7836,0.0282,0.0282,0.0282,10652400.0
7.7836,0.0282,0.0282,0.0282,10656000.0
7.7836,0.0282,0.0282,0.0282,10659600.0
7.7836,0.0282,0.0282,0.0282,10663200.0
7.7836,0.0282,0.0282,0.0282,10666800.0
7.7836,0.0282,0.0282,0.0282,10670400.0
7.7836,0.0282,0.0282,0.0282,10674000.0
7.7836,0.0282,0.0282,0.0282,10677600.0
7.7836,0.0282,0.0282,0.0282,10681200.0
7.7836,0.0282,0.0282,0.0282,10684800.0
7.7836,0.0282,0.0282,0.0282,10688400.0
7.7836,0.0282,0.0282,0.0282,10692000.0
7.7836,0.0282,0.0282,0.0282,10695600.0
7.7836,0.0282,0.0282,0.0282,10699200.0
7.7836,0.0282,0.0282,0.0282,10702800.0
7.7836,0.0282,0.0282,0.0282,10706400.0
7.7836,0.0282,0.0282,0.0282,10710000.0
7.7836,0.0282,0.0282,0.0282,10713600.0
7.7836,0.0282,0.0282,0.0282,10717200.0
7.7836,0.0282,0.0282,0.0282,10720800.0
7.7836,0.0282,0.0282,0.0282,10724400.0
7.7836,0.0282,0.0282,0.0282,10728000.0
7.7836,0.0282,0.0282,0.0282,10731600.0
7.7836,0.0282,0.0282,0.0282,10735200.0
7.7836,0.0282,0.0282,0.0282,10738800.0
7.7836,0.0282,0.0282,0.0282,10742400.0
7.7836,0.0282,0.0282,0.0282,10746000.0
7.7836,0.0282,0.0282,0.0282,10749600.0
7.7836,0.0282,0.0282,0.0282,10753200.0
7.7836,0.0282,0.0282,0.0282,10756800.0
7.7836,0.0282,0.0282,0.0282,10760400.0
7.7836,0.0282,0.0282,0.0282,10764000.0
7.7836,0.0282,0.0282,0.0282,10767600.0
7.7836,0.0282,0.0282,0.0282,10771200.0
7.7836,0.0282,0.0282,0.0282,10774800.0
7.7836,0.0282,0.0282,0.0282,10778400.0
7.7836,0.0282,0.0282,0.0282,10782000.0
7.7836,0.0282,0.0282,0.0282,10785600.0
7.7836,0.0282,0.0282,0.0282,10789200.0
7.7836,0.0282,0.0282,0.0282,10792800.0
7.7836,0.0282,0.0282,0.0282,10796400.0
7.7836,0.0282,0.0282,0.0282,10800000.0
7.7836,0.0282,0.0282,0.0282,10803600.0
7.7836,0.0282,0.0282,0.0282,10807200.0
7.7836,0.0282,0.0282,0.0282,10810800.0
7.7836,0.0282,0.0282,0.0282,10814400.0
7.7836,0.0282,0.0282,0.0282,10818000.0
7.7836,0.0282,0.0282,0.0282,10821600.0
7.7836,0.0282,0.0282,0.0282,10825200.0
7.7836,0.0282,0.0282,0.0282,10828800.0
7.7836,0.0282,0.0282,0.0282,10832400.0
7.7836,0.0282,0.0282,0.0282,10836000.0
7.7836,0.0282,0.0282,0.0282,10839600.0
7.7836,0.0282,0.0282,0.0282,10843200.0
7.7836,0.0282,0.0282,0.0282,10846800.0
7.7836,0.0282,0.0282,0.0282,10850400.0
7.7836,0.0282,0.0282,0.0282,10854000.0
7.7836,0.0282,0.0282,0.0282,10857600.0
7.7836,0.0282,0.0282,0.0282,10861200.0
7.7836,0.0282,0.0282,0.0282,10864800.0
7.7836,0.0282,0.0282,0.0282,10868400.0
7.7836,0.0282,0.0282,0.0282,10872000.0
7.7836,0.0282,0.0282,0.0282,10875600.0
7.7836,0.0282,0.0282,0.0282,10879200.0
7.7836,0.0282,0.0282,0.0282,10882800.0
7.7836,0.0282,0.0282,0.0282,10886400.0
7.7836,0.0282,0.0282,0.0282,10890000.0
7.7836,0.0282,0.0282,0.0282,10893600.0
7.7836,0.0282,0.0282,0.0282,10897200.0
7.7836,0.0282,0.0282,0.0282,10900800.0
7.7836,0.0282,0.0282,0.0282,10904400.0
7.7836,0.0282,0.0282,0.0282,10908000.0
7.7836,0.0282,0.0282,0.0282,10911600.0
7.7836,0.0282,0.0282,0.0282,10915200.0
7.7836,0.0282,0.0282,0.0282,10918800.0
7.7836,0.0282,0.0282,0.0282,10922400.0
7.7836,0.0282,0.0282,0.0282,10926000.0
7.7836,0.0282,0.0282,0.0282,10929600.0
7.7836,0.0282,0.0282,0.0282,10933200.0
7.7836,0.0282,0.0282,0.0282,10936800.0
7.7836,0.0282,0.0282,0.0282,10940400.0
7.7836,0.0282,0.0282,0.0282,10944000.0
7.7836,0.0282,0.0282,0.0282,10947600.0
7.7836,0.0282,0.0282,0.0282,10951200.0
7.7836,0.0282,0.0282,0.0282,10954800.0
7.7836,0.0282,0.0282,0.0282,10958400.0
7.7836,0.0282,0.0282,0.0282,10962000.0
7.7836,0.0282,0.0282,0.0282,10965600.0
7.7836,0.0282,0.0282,0.0282,10969200.0
7.7836,0.0282,0.0282,0.0282,10972800.0
7.7836,0.0282,0.0282,0.0282,10976400.0
7.7836,0.0282,0.0282,0.0282,10980000.0
7.7836,0.0282,0.0282,0.0282,10983600.0
7.7836,0.0282,0.0282,0.0282,10987200.0
7.7836,0.0282,0.0282,0.0282,10990800.0
7.7836,0.0282,0.0282,0.0282,10994400.0
7.7836,0.0282,0.0282,0.0282,10998000.0
7.7836,0.0282,0.0282,0.0282,11001600.0
7.7836,0.0282,0.0282,0.0282,11005200.0
7.7836,0.0282,0.0282,0.0282,11008800.0
7.7836,0.0282,0.0282,0.0282,11012400.0
7.7836,0.0282,0.0282,0.0282,11016000.0
7.7836,0.0282,0.0282,0.0282,11019600.0
7.7836,0.0282,0.0282,0.0282,11023200.0
7.7836,0.0282,0.0282,0.0282,11026800.0
7.7836,0.0282,0.0282,0.0282,11030400.0
7.7836,0.0282,0.0282,0.0282,11034000.0
7.7836,0.0282,0.0282,0.0282,11037600.0
7.7836,0.0282,0.0282,0.0282,11041200.0
7.7836,0.0282,0.0282,0.0282,11044800.0
7.7836,0.0282,0.0282,0.0282,11048400.0
7.7836,0.0282,0.0282,0.0282,11052000.0
7.7836,0.0282,0.0282,0.0282,11055600.0
7.7836,0.0282,0.0282,0.0282,11059200.0
7.7836,0.0282,0.0282,0.0282,11062800.0
7.7836,0.0282,0.0282,0.0282,11066400.0
7.7836,0.0282,0.0282,0.0282,11070000.0
7.7836,0.0282,0.0282,0.0282,11073600.0
7.7836,0.0282,0.0282,0.0282,11077200.0
7.7836,0.0282,0.0282,0.0282,11080800.0
7.7836,0.0282,0.0282,0.0282,11084400.0
7.7836,0.0282,0.0282,0.0282,11088000.0
7.7836,0.0282,0.0282,0.0282,11091600.0
7.7836,0.0282,0.0282,0.0282,11095200.0
7.7836,0.0282,0.0282,0.0282,11098800.0
7.7836,0.0282,0.0282,0.0282,11102400.0
7.7836,0.0282,0.0282,0.0282,11106000.0
7.7836,0.0282,0.0282,0.0282,11109600.0
7.7836,0.0282,0.0282,0.0282,11113200.0
7.7836,0.0282,0.0282,0.0282,11116800.0
7.7836,0.0282,0.0282,0.0282,11120400.0
7.7836,0.0282,0.0282,0.0282,11124000.0
7.7836,0.0282,0.0282,0.0282,11127600.0
7.7836,0.0282,0.0282,0.0282,11131200.0
7.7836,0.0282,0.0282,0.0282,11134800.0
7.7836,0.0282,0.0282,0.0282,11138400.0
7.7836,0.0282,0.0282,0.0282,11142000.0
7.7836,0.0282,0.0282,0.0282,11145600.0
7.7836,0.0282,0.0282,0.0282,11149200.0
7.7836,0.0282,0.0282,0.0282,11152800.0
7.7836,0.0282,0.0282,0.0282,11156400.0
7.7836,0.0282,0.0282,0.0282,11160000.0
7.7836,0.0282,0.0282,0.0282,11163600.0
7.7836,0.0282,0.0282,0.0282,11167200.0
7.7836,0.0282,0.0282,0.0282,11170800.0
7.7836,0.0282,0.0282,0.0282,11174400.0
7.7836,0.0282,0.0282,0.0282,11178000.0
7.7836,0.0282,0.0282,0.0282,11181600.0
7.7836,0.0282,0.0282,0.0282,11185200.0
7.7836,0.0282,0.0282,0.0282,11188800.0
7.7836,0.0282,0.0282,0.0282,11192400.0
7.7836,0.0282,0.0282,0.0282,11196000.0
7.7836,0.0282,0.0282,0.0282,11199600.0
7.7836,0.0282,0.0282,0.0282,11203200.0
7.7836,0.0282,0.0282,0.0282,11206800.0
7.7836,0.0282,0.0282,0.0282,11210400.0
7.7836,0.0282,0.0282,0.0282,11214000.0
7.7836,0.0282,0.0282,0.0282,11217600.0
7.7836,0.0282,0.0282,0.0282,11221200.0
7.7836,0.0282,0.0282,0.0282,11224800.0
7.7836,0.0282,0.0282,0.0282,11228400.0
7.7836,0.0282,0.0282,0.0282,11232000.0
7.7836,0.0282,0.0282,0.0282,11235600.0
7.7836,0.0282,0.0282,0.0282,11239200.0
7.7836,0.0282,0.0282,0.0282,11242800.0
7.7836,0.0282,0.0282,0.0282,11246400.0
7.7836,0.0282,0.0282,0.0282,11250000.0
7.7836,0.0282,0.0282,0.0282,11253600.0
7.7836,0.0282,0.0282,0.0282,11257200.0
7.7836,0.0282,0.0282,0.0282,11260800.0
7.7836,0.0282,0.0282,0.0282,11264400.0
7.7836,0.0282,0.0282,0.0282,11268000.0
7.7836,0.0282,0.0282,0.0282,11271600.0
7.7836,0.0282,0.0282,0.0282,11275200.0
7.7836,0.0282,0.0282,0.0282,11278800.0
7.7836,0.0282,0.0282,0.0282,11282400.0
7.7836,0.0282,0.0282,0.0282,11286000.0
7.7836,0.0282,0.0282,0.0282,11289600.0
7.7836,0.0282,0.0282,0.0282,11293200.0
7.7836,0.0282,0.0282,0.0282,11296800.0
7.7836,0.0282,0.0282,0.0282,11300400.0
7.7836,0.0282,0.0282,0.0282,11304000.0
7.7836,0.0282,0.0282,0.0282,11307600.0
7.7836,0.0282,0.0282,0.0282,11311200.0
7.7836,0.0282,0.0282,0.0282,11314800.0
7.7836,0.0282,0.0282,0.0282,11318400.0
7.7836,0.0282,0.0282,0.0282,11322000.0
7.7836,0.0282,0.0282,0.0282,11325600.0
7.7836,0.0282,0.0282,0.0282,11329200.0
7.7836,0.0282,0.0282,0.0282,11332800.0
7.7836,0.0282,0.0282,0.0282,11336400.0
7.7836,0.0282,0.0282,0.0282,11340000.0
7.7836,0.0282,0.0282,0.0282,11343600.0
7.7836,0.0282,0.0282,0.0282,11347200.0
7.7836,0.0282,0.0282,0.0282,11350800.0
7.7836,0.0282,0.0282,0.0282,11354400.0
7.7836,0.0282,0.0282,0.0282,11358000.0
7.7836,0.0282,0.0282,0.0282,11361600.0
7.7836,0.0282,0.0282,0.0282,11365200.0
7.7836,0.0282,0.0282,0.0282,11368800.0
7.7836,0.0282,0.0282,0.0282,11372400.0
7.7836,0.0282,0.0282,0.0282,11376000.0
7.7836,0.0282,0.0282,0.0282,11379600.0
7.7836,0.0282,0.0282,0.0282,11383200.0
7.7836,0.0282,0.0282,0.0282,11386800.0
7.7836,0.0282,0.0282,0.0282,11390400.0
7.7836,0.0282,0.0282,0.0282,11394000.0
7.7836,0.0282,0.0282,0.0282,11397600.0
7.7836,0.0282,0.0282,0.0282,11401200.0
7.7836,0.0282,0.0282,0.0282,11404800.0
7.7836,0.0282,0.0282,0.0282,11408400.0
7.7836,0.0282,0.0282,0.0282,11412000.0
7.7836,0.0282,0.0282,0.0282,11415600.0
7.7836,0.0282,0.0282,0.0282,11419200.0
7.7836,0.0282,0.0282,0.0282,11422800.0
7.7836,0.0282,0.0282,0.0282,11426400.0
7.7836,0.0282,0.0282,0.0282,11430000.0
7.7836,0.0282,0.0282,0.0282,11433600.0
7.7836,0.0282,0.0282,0.0282,11437200.0
7.7836,0.0282,0.0282,0.0282,11440800.0
7.7836,0.0282,0.0282,0.0282,11444400.0
7.7836,0.0282,0.0282,0.0282,11448000.0
7.7836,0.0282,0.0282,0.0282,11451600.0
7.7836,0.0282,0.0282,0.0282,11455200.0
7.7836,0.0282,0.0282,0.0282,11458800.0
7.7836,0.0282,0.0282,0.0282,11462400.0
7.7836,0.0282,0.0282,0.0282,11466000.0
7.7836,0.0282,0.0282,0.0282,11469600.0
7.7836,0.0282,0.0282,0.0282,11473200.0
7.7836,0.0282,0.0282,0.0282,11476800.0
7.7836,0.0282,0.0282,0.0282,11480400.0
7.7836,0.0282,0.0282,0.0282,11484000.0
7.7836,0.0282,0.0282,0.0282,11487600.0
7.7836,0.0282,0.0282,0.0282,11491200.0
7.7836,0.0282,0.0282,0.0282,11494800.0
7.7836,0.0282,0.0282,0.0282,11498400.0
7.7836,0.0282,0.0282,0.0282,11502000.0
7.7836,0.0282,0.0282,0.0282,11505600.0
7.7836,0.0282,0.0282,0.0282,11509200.0
7.7836,0.0282,0.0282,0.0282,11512800.0
7.7836,0.0282,0.0282,0.0282,11516400.0
7.7836,0.0282,0.0282,0.0282,11520000.0
7.7836,0.0282,0.0282,0.0282,11523600.0
7.7836,0.0282,0.0282,0.0282,11527200.0
7.7836,0.0282,0.0282,0.0282,11530800.0
7.7836,0.0282,0.0282,0.0282,11534400.0
7.7836,0.0282,0.0282,0.0282,11538000.0
7.7836,0.0282,0.0282,0.0282,11541600.0
7.7836,0.0282,0.0282,0.0282,11545200.0
7.7836,0.0282,0.0282,0.0282,11548800.0
7.7836,0.0282,0.0282,0.0282,11552400.0
7.7836,0.0282,0.0282,0.0282,11556000.0
7.7836,0.0282,0.0282,0.0282,11559600.0
7.7836,0.0282,0.0282,0.0282,11563200.0
7.7836,0.0282,0.0282,0.0282,11566800.0
7.7836,0.0282,0.0282,0.0282,11570400.0
7.7836,0.0282,0.0282,0.0282,11574000.0
7.7836,0.0282,0.0282,0.0282,11577600.0
7.7836,0.0282,0.0282,0.0282,11581200.0
7.7836,0.0282,0.0282,0.0282,11584800.0
7.7836,0.0282,0.0282,0.0282,11588400.0
7.7836,0.0282,0.0282,0.0282,11592000.0
7.7836,0.0282,0.0282,0.0282,11595600.0
7.7836,0.0282,0.0282,0.0282,11599200.0
7.7836,0.0282,0.0282,0.0282,11602800.0
7.7836,0.0282,0.0282,0.0282,11606400.0
7.7836,0.0282,0.0282,0.0282,11610000.0
7.7836,0.0282,0.0282,0.0282,11613600.0
7.7836,0.0282,0.0282,0.0282,11617200.0
7.7836,0.0282,0.0282,0.0282,11620800.0
7.7836,0.0282,0.0282,0.0282,11624400.0
7.7836,0.0282,0.0282,0.0282,11628000.0
7.7836,0.0282,0.0282,0.0282,11631600.0
7.7836,0.0282,0.0282,0.0282,11635200.0
7.7836,0.0282,0.0282,0.0282,11638800.0
7.7836,0.0282,0.0282,0.0282,11642400.0
7.7836,0.0282,0.0282,0.0282,11646000.0
7.7836,0.0282,0.0282,0.0282,11649600.0
7.7836,0.0282,0.0282,0.0282,11653200.0
7.7836,0.0282,0.0282,0.0282,11656800.0
7.7836,0.0282,0.0282,0.0282,11660400.0
7.7836,0.0282,0.0282,0.0282,11664000.0
7.7836,0.0282,0.0282,0.0282,11667600.0
7.7836,0.0282,0.0282,0.0282,11671200.0
7.7836,0.0282,0.0282,0.0282,11674800.0
7.7836,0.0282,0.0282,0.0282,11678400.0
7.7836,0.0282,0.0282,0.0282,11682000.0
7.7836,0.0282,0.0282,0.0282,11685600.0
7.7836,0.0282,0.0282,0.0282,11689200.0
7.7836,0.0282,0.0282,0.0282,11692800.0
7.7836,0.0282,0.0282,0.0282,11696400.0
7.7836,0.0282,0.0282,0.0282,11700000.0
7.7836,0.0282,0.0282,0.0282,11703600.0
7.7836,0.0282,0.0282,0.0282,11707200.0
7.7836,0.0282,0.0282,0.0282,11710800.0
7.7836,0.0282,0.0282,0.0282,11714400.0
7.7836,0.0282,0.0282,0.0282,11718000.0
7.7836,0.0282,0.0282,0.0282,11721600.0
7.7836,0.0282,0.0282,0.0282,11725200.0
7.7836,0.0282,0.0282,0.0282,11728800.0
7.7836,0.0282,0.0282,0.0282,11732400.0
7.7836,0.0282,0.0282,0.0282,11736000.0
7.7836,0.0282,0.0282,0.0282,11739600.0
7.7836,0.0282,0.0282,0.0282,11743200.0
7.7836,0.0282,0.0282,0.0282,11746800.0
7.7836,0.0282,0.0282,0.0282,11750400.0
7.7836,0.0282,0.0282,0.0282,11754000.0
7.7836,0.0282,0.0282,0.0282,11757600.0
7.7836,0.0282,0.0282,0.0282,11761200.0
7.7836,0.0282,0.0282,0.0282,11764800.0
7.7836,0.0282,0.0282,0.0282,11768400.0
7.7836,0.0282,0.0282,0.0282,11772000.0
7.7836,0.0282,0.0282,0.0282,11775600.0
7.7836,0.0282,0.0282,0.0282,11779200.0
7.7836,0.0282,0.0282,0.0282,11782800.0
7.7836,0.0282,0.0282,0.0282,11786400.0
7.7836,0.0282,0.0282,0.0282,11790000.0
7.7836,0.0282,0.0282,0.0282,11793600.0
7.7836,0.0282,0.0282,0.0282,11797200.0
7.7836,0.0282,0.0282,0.0282,11800800.0
7.7836,0.0282,0.0282,0.0282,11804400.0
7.7836,0.0282,0.0282,0.0282,11808000.0
7.7836,0.0282,0.0282,0.0282,11811600.0
7.7836,0.0282,0.0282,0.0282,11815200.0
7.7836,0.0282,0.0282,0.0282,11818800.0
7.7836,0.0282,0.0282,0.0282,11822400.0
7.7836,0.0282,0.0282,0.0282,11826000.0
7.7836,0.0282,0.0282,0.0282,11829600.0
7.7836,0.0282,0.0282,0.0282,11833200.0
7.7836,0.0282,0.0282,0.0282,11836800.0
7.7836,0.0282,0.0282,0.0282,11840400.0
7.7836,0.0282,0.0282,0.0282,11844000.0
7.7836,0.0282,0.0282,0.0282,11847600.0
7.7836,0.0282,0.0282,0.0282,11851200.0
7.7836,0.0282,0.0282,0.0282,11854800.0
7.7836,0.0282,0.0282,0.0282,11858400.0
7.7836,0.0282,0.0282,0.0282,11862000.0
7.7836,0.0282,0.0282,0.0282,11865600.0
7.7836,0.0282,0.0282,0.0282,11869200.0
7.7836,0.0282,0.0282,0.0282,11872800.0
7.7836,0.0282,0.0282,0.0282,11876400.0
7.7836,0.0282,0.0282,0.0282,11880000.0
7.7836,0.0282,0.0282,0.0282,11883600.0
7.7836,0.0282,0.0282,0.0282,11887200.0
7.7836,0.0282,0.0282,0.0282,11890800.0
7.7836,0.0282,0.0282,0.0282,11894400.0
7.7836,0.0282,0.0282,0.0282,11898000.0
7.7836,0.0282,0.0282,0.0282,11901600.0
7.7836,0.0282,0.0282,0.0282,11905200.0
7.7836,0.0282,0.0282,0.0282,11908800.0
7.7836,0.0282,0.0282,0.0282,11912400.0
7.7836,0.0282,0.0282,0.0282,11916000.0
7.7836,0.0282,0.0282,0.0282,11919600.0
7.7836,0.0282,0.0282,0.0282,11923200.0
7.7836,0.0282,0.0282,0.0282,11926800.0
7.7836,0.0282,0.0282,0.0282,11930400.0
7.7836,0.0282,0.0282,0.0282,11934000.0
7.7836,0.0282,0.0282,0.0282,11937600.0
7.7836,0.0282,0.0282,0.0282,11941200.0
7.7836,0.0282,0.0282,0.0282,11944800.0
7.7836,0.0282,0.0282,0.0282,11948400.0
7.7836,0.0282,0.0282,0.0282,11952000.0
7.7836,0.0282,0.0282,0.0282,11955600.0
7.7836,0.0282,0.0282,0.0282,11959200.0
7.7836,0.0282,0.0282,0.0282,11962800.0
7.7836,0.0282,0.0282,0.0282,11966400.0
7.7836,0.0282,0.0282,0.0282,11970000.0
7.7836,0.0282,0.0282,0.0282,11973600.0
7.7836,0.0282,0.0282,0.0282,11977200.0
7.7836,0.0282,0.0282,0.0282,11980800.0
7.7836,0.0282,0.0282,0.0282,11984400.0
7.7836,0.0282,0.0282,0.0282,11988000.0
7.7836,0.0282,0.0282,0.0282,11991600.0
7.7836,0.0282,0.0282,0.0282,11995200.0
7.7836,0.0282,0.0282,0.0282,11998800.0
7.7836,0.0282,0.0282,0.0282,12002400.0
7.7836,0.0282,0.0282,0.0282,12006000.0
7.7836,0.0282,0.0282,0.0282,12009600.0
7.7836,0.0282,0.0282,0.0282,12013200.0
7.7836,0.0282,0.0282,0.0282,12016800.0
7.7836,0.0282,0.0282,0.0282,12020400.0
7.7836,0.0282,0.0282,0.0282,12024000.0
7.7836,0.0282,0.0282,0.0282,12027600.0
7.7836,0.0282,0.0282,0.0282,12031200.0
7.7836,0.0282,0.0282,0.0282,12034800.0
7.7836,0.0282,0.0282,0.0282,12038400.0
7.7836,0.0282,0.0282,0.0282,12042000.0
7.7836,0.0282,0.0282,0.0282,12045600.0
7.7836,0.0282,0.0282,0.0282,12049200.0
7.7836,0.0282,0.0282,0.0282,12052800.0
7.7836,0.0282,0.0282,0.0282,12056400.0
7.7836,0.0282,0.0282,0.0282,12060000.0
7.7836,0.0282,0.0282,0.0282,12063600.0
7.7836,0.0282,0.0282,0.0282,12067200.0
7.7836,0.0282,0.0282,0.0282,12070800.0
7.7836,0.0282,0.0282,0.0282,12074400.0
7.7836,0.0282,0.0282,0.0282,12078000.0
7.7836,0.0282,0.0282,0.0282,12081600.0
7.7836,0.0282,0.0282,0.0282,12085200.0
7.7836,0.0282,0.0282,0.0282,12088800.0
7.7836,0.0282,0.0282,0.0282,12092400.0
7.7836,0.0282,0.0282,0.0282,12096000.0
7.7836,0.0282,0.0282,0.0282,12099600.0
7.7836,0.0282,0.0282,0.0282,12103200.0
7.7836,0.0282,0.0282,0.0282,12106800.0
7.7836,0.0282,0.0282,0.0282,12110400.0
7.7836,0.0282,0.0282,0.0282,12114000.0
7.7836,0.0282,0.0282,0.0282,12117600.0
7.7836,0.0282,0.0282,0.0282,12121200.0
7.7836,0.0282,0.0282,0.0282,12124800.0
7.7836,0.0282,0.0282,0.0282,12128400.0
7.7836,0.0282,0.0282,0.0282,12132000.0
7.7836,0.0282,0.0282,0.0282,12135600.0
7.7836,0.0282,0.0282,0.0282,12139200.0
7.7836,0.0282,0.0282,0.0282,12142800.0
7.7836,0.0282,0.0282,0.0282,12146400.0
7.7836,0.0282,0.0282,0.0282,12150000.0
7.7836,0.0282,0.0282,0.0282,12153600.0
7.7836,0.0282,0.0282,0.0282,12157200.0
7.7836,0.0282,0.0282,0.0282,12160800.0
7.7836,0.0282,0.0282,0.0282,12164400.0
7.7836,0.0282,0.0282,0.0282,12168000.0
7.7836,0.0282,0.0282,0.0282,12171600.0
7.7836,0.0282,0.0282,0.0282,12175200.0
7.7836,0.0282,0.0282,0.0282,12178800.0
7.7836,0.0282,0.0282,0.0282,12182400.0
7.7836,0.0282,0.0282,0.0282,12186000.0
7.7836,0.0282,0.0282,0.0282,12189600.0
7.7836,0.0282,0.0282,0.0282,12193200.0
7.7836,0.0282,0.0282,0.0282,12196800.0
7.7836,0.0282,0.0282,0.0282,12200400.0
7.7836,0.0282,0.0282,0.0282,12204000.0
7.7836,0.0282,0.0282,0.0282,12207600.0
7.7836,0.0282,0.0282,0.0282,12211200.0
7.7836,0.0282,0.0282,0.0282,12214800.0
7.7836,0.0282,0.0282,0.0282,12218400.0
7.7836,0.0282,0.0282,0.0282,12222000.0
7.7836,0.0282,0.0282,0.0282,12225600.0
7.7836,0.0282,0.0282,0.0282,12229200.0
7.7836,0.0282,0.0282,0.0282,12232800.0
7.7836,0.0282,0.0282,0.0282,12236400.0
7.7836,0.0282,0.0282,0.0282,12240000.0
7.7836,0.0282,0.0282,0.0282,12243600.0
7.7836,0.0282,0.0282,0.0282,12247200.0
7.7836,0.0282,0.0282,0.0282,12250800.0
7.7836,0.0282,0.0282,0.0282,12254400.0
7.7836,0.0282,0.0282,0.0282,12258000.0
7.7836,0.0282,0.0282,0.0282,12261600.0
