PriceGasPower,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,time
7.6367,0.074,0.074,0.074,23904000.0
7.6367,0.074,0.074,0.074,23907600.0
7.6367,0.074,0.074,0.074,23911200.0
7.6367,0.074,0.074,0.074,23914800.0
7.6367,0.074,0.074,0.074,23918400.0
7.6367,0.074,0.074,0.074,23922000.0
7.6367,0.074,0.074,0.074,23925600.0
7.6367,0.074,0.074,0.074,23929200.0
7.6367,0.074,0.074,0.074,23932800.0
7.6367,0.074,0.074,0.074,23936400.0
7.6367,0.074,0.074,0.074,23940000.0
7.6367,0.074,0.074,0.074,23943600.0
7.6367,0.074,0.074,0.074,23947200.0
7.6367,0.074,0.074,0.074,23950800.0
7.6367,0.074,0.074,0.074,23954400.0
7.6367,0.074,0.074,0.074,23958000.0
7.6367,0.074,0.074,0.074,23961600.0
7.6367,0.074,0.074,0.074,23965200.0
7.6367,0.074,0.074,0.074,23968800.0
7.6367,0.074,0.074,0.074,23972400.0
7.6367,0.074,0.074,0.074,23976000.0
7.6367,0.074,0.074,0.074,23979600.0
7.6367,0.074,0.074,0.074,23983200.0
7.6367,0.074,0.074,0.074,23986800.0
7.6367,0.074,0.074,0.074,23990400.0
7.6367,0.074,0.074,0.074,23994000.0
7.6367,0.074,0.074,0.074,23997600.0
7.6367,0.074,0.074,0.074,24001200.0
7.6367,0.074,0.074,0.074,24004800.0
7.6367,0.074,0.074,0.074,24008400.0
7.6367,0.074,0.074,0.074,24012000.0
7.6367,0.074,0.074,0.074,24015600.0
7.6367,0.074,0.074,0.074,24019200.0
7.6367,0.074,0.074,0.074,24022800.0
7.6367,0.074,0.074,0.074,24026400.0
7.6367,0.074,0.074,0.074,24030000.0
7.6367,0.074,0.074,0.074,24033600.0
7.6367,0.074,0.074,0.074,24037200.0
7.6367,0.074,0.074,0.074,24040800.0
7.6367,0.074,0.074,0.074,24044400.0
7.6367,0.074,0.074,0.074,24048000.0
7.6367,0.074,0.074,0.074,24051600.0
7.6367,0.074,0.074,0.074,24055200.0
7.6367,0.074,0.074,0.074,24058800.0
7.6367,0.074,0.074,0.074,24062400.0
7.6367,0.074,0.074,0.074,24066000.0
7.6367,0.074,0.074,0.074,24069600.0
7.6367,0.074,0.074,0.074,24073200.0
7.6367,0.074,0.074,0.074,24076800.0
7.6367,0.074,0.074,0.074,24080400.0
7.6367,0.074,0.074,0.074,24084000.0
7.6367,0.074,0.074,0.074,24087600.0
7.6367,0.074,0.074,0.074,24091200.0
7.6367,0.074,0.074,0.074,24094800.0
7.6367,0.074,0.074,0.074,24098400.0
7.6367,0.074,0.074,0.074,24102000.0
7.6367,0.074,0.074,0.074,24105600.0
7.6367,0.074,0.074,0.074,24109200.0
7.6367,0.074,0.074,0.074,24112800.0
7.6367,0.074,0.074,0.074,24116400.0
7.6367,0.074,0.074,0.074,24120000.0
7.6367,0.074,0.074,0.074,24123600.0
7.6367,0.074,0.074,0.074,24127200.0
7.6367,0.074,0.074,0.074,24130800.0
7.6367,0.074,0.074,0.074,24134400.0
7.6367,0.074,0.074,0.074,24138000.0
7.6367,0.074,0.074,0.074,24141600.0
7.6367,0.074,0.074,0.074,24145200.0
7.6367,0.074,0.074,0.074,24148800.0
7.6367,0.074,0.074,0.074,24152400.0
7.6367,0.074,0.074,0.074,24156000.0
7.6367,0.074,0.074,0.074,24159600.0
7.6367,0.074,0.074,0.074,24163200.0
7.6367,0.074,0.074,0.074,24166800.0
7.6367,0.074,0.074,0.074,24170400.0
7.6367,0.074,0.074,0.074,24174000.0
7.6367,0.074,0.074,0.074,24177600.0
7.6367,0.074,0.074,0.074,24181200.0
7.6367,0.074,0.074,0.074,24184800.0
7.6367,0.074,0.074,0.074,24188400.0
7.6367,0.074,0.074,0.074,24192000.0
7.6367,0.074,0.074,0.074,24195600.0
7.6367,0.074,0.074,0.074,24199200.0
7.6367,0.074,0.074,0.074,24202800.0
7.6367,0.074,0.074,0.074,24206400.0
7.6367,0.074,0.074,0.074,24210000.0
7.6367,0.074,0.074,0.074,24213600.0
7.6367,0.074,0.074,0.074,24217200.0
7.6367,0.074,0.074,0.074,24220800.0
7.6367,0.074,0.074,0.074,24224400.0
7.6367,0.074,0.074,0.074,24228000.0
7.6367,0.074,0.074,0.074,24231600.0
7.6367,0.074,0.074,0.074,24235200.0
7.6367,0.074,0.074,0.074,24238800.0
7.6367,0.074,0.074,0.074,24242400.0
7.6367,0.074,0.074,0.074,24246000.0
7.6367,0.074,0.074,0.074,24249600.0
7.6367,0.074,0.074,0.074,24253200.0
7.6367,0.074,0.074,0.074,24256800.0
7.6367,0.074,0.074,0.074,24260400.0
7.6367,0.074,0.074,0.074,24264000.0
7.6367,0.074,0.074,0.074,24267600.0
7.6367,0.074,0.074,0.074,24271200.0
7.6367,0.074,0.074,0.074,24274800.0
7.6367,0.074,0.074,0.074,24278400.0
7.6367,0.074,0.074,0.074,24282000.0
7.6367,0.074,0.074,0.074,24285600.0
7.6367,0.074,0.074,0.074,24289200.0
7.6367,0.074,0.074,0.074,24292800.0
7.6367,0.074,0.074,0.074,24296400.0
7.6367,0.074,0.074,0.074,24300000.0
7.6367,0.074,0.074,0.074,24303600.0
7.6367,0.074,0.074,0.074,24307200.0
7.6367,0.074,0.074,0.074,24310800.0
7.6367,0.074,0.074,0.074,24314400.0
7.6367,0.074,0.074,0.074,24318000.0
7.6367,0.074,0.074,0.074,24321600.0
7.6367,0.074,0.074,0.074,24325200.0
7.6367,0.074,0.074,0.074,24328800.0
7.6367,0.074,0.074,0.074,24332400.0
7.6367,0.074,0.074,0.074,24336000.0
7.6367,0.074,0.074,0.074,24339600.0
7.6367,0.074,0.074,0.074,24343200.0
7.6367,0.074,0.074,0.074,24346800.0
7.6367,0.074,0.074,0.074,24350400.0
7.6367,0.074,0.074,0.074,24354000.0
7.6367,0.074,0.074,0.074,24357600.0
7.6367,0.074,0.074,0.074,24361200.0
7.6367,0.074,0.074,0.074,24364800.0
7.6367,0.074,0.074,0.074,24368400.0
7.6367,0.074,0.074,0.074,24372000.0
7.6367,0.074,0.074,0.074,24375600.0
7.6367,0.074,0.074,0.074,24379200.0
7.6367,0.074,0.074,0.074,24382800.0
7.6367,0.074,0.074,0.074,24386400.0
7.6367,0.074,0.074,0.074,24390000.0
7.6367,0.074,0.074,0.074,24393600.0
7.6367,0.074,0.074,0.074,24397200.0
7.6367,0.074,0.074,0.074,24400800.0
7.6367,0.074,0.074,0.074,24404400.0
7.6367,0.074,0.074,0.074,24408000.0
7.6367,0.074,0.074,0.074,24411600.0
7.6367,0.074,0.074,0.074,24415200.0
7.6367,0.074,0.074,0.074,24418800.0
7.6367,0.074,0.074,0.074,24422400.0
7.6367,0.074,0.074,0.074,24426000.0
7.6367,0.074,0.074,0.074,24429600.0
7.6367,0.074,0.074,0.074,24433200.0
7.6367,0.074,0.074,0.074,24436800.0
7.6367,0.074,0.074,0.074,24440400.0
7.6367,0.074,0.074,0.074,24444000.0
7.6367,0.074,0.074,0.074,24447600.0
7.6367,0.074,0.074,0.074,24451200.0
7.6367,0.074,0.074,0.074,24454800.0
7.6367,0.074,0.074,0.074,24458400.0
7.6367,0.074,0.074,0.074,24462000.0
7.6367,0.074,0.074,0.074,24465600.0
7.6367,0.074,0.074,0.074,24469200.0
7.6367,0.074,0.074,0.074,24472800.0
7.6367,0.074,0.074,0.074,24476400.0
7.6367,0.074,0.074,0.074,24480000.0
7.6367,0.074,0.074,0.074,24483600.0
7.6367,0.074,0.074,0.074,24487200.0
7.6367,0.074,0.074,0.074,24490800.0
7.6367,0.074,0.074,0.074,24494400.0
7.6367,0.074,0.074,0.074,24498000.0
7.6367,0.074,0.074,0.074,24501600.0
7.6367,0.074,0.074,0.074,24505200.0
7.6367,0.074,0.074,0.074,24508800.0
7.6367,0.074,0.074,0.074,24512400.0
7.6367,0.074,0.074,0.074,24516000.0
7.6367,0.074,0.074,0.074,24519600.0
7.6367,0.074,0.074,0.074,24523200.0
7.6367,0.074,0.074,0.074,24526800.0
7.6367,0.074,0.074,0.074,24530400.0
7.6367,0.074,0.074,0.074,24534000.0
7.6367,0.074,0.074,0.074,24537600.0
7.6367,0.074,0.074,0.074,24541200.0
7.6367,0.074,0.074,0.074,24544800.0
7.6367,0.074,0.074,0.074,24548400.0
7.6367,0.074,0.074,0.074,24552000.0
7.6367,0.074,0.074,0.074,24555600.0
7.6367,0.074,0.074,0.074,24559200.0
7.6367,0.074,0.074,0.074,24562800.0
7.6367,0.074,0.074,0.074,24566400.0
7.6367,0.074,0.074,0.074,24570000.0
7.6367,0.074,0.074,0.074,24573600.0
7.6367,0.074,0.074,0.074,24577200.0
7.6367,0.074,0.074,0.074,24580800.0
7.6367,0.074,0.074,0.074,24584400.0
7.6367,0.074,0.074,0.074,24588000.0
7.6367,0.074,0.074,0.074,24591600.0
7.6367,0.074,0.074,0.074,24595200.0
7.6367,0.074,0.074,0.074,24598800.0
7.6367,0.074,0.074,0.074,24602400.0
7.6367,0.074,0.074,0.074,24606000.0
7.6367,0.074,0.074,0.074,24609600.0
7.6367,0.074,0.074,0.074,24613200.0
7.6367,0.074,0.074,0.074,24616800.0
7.6367,0.074,0.074,0.074,24620400.0
7.6367,0.074,0.074,0.074,24624000.0
7.6367,0.074,0.074,0.074,24627600.0
7.6367,0.074,0.074,0.074,24631200.0
7.6367,0.074,0.074,0.074,24634800.0
7.6367,0.074,0.074,0.074,24638400.0
7.6367,0.074,0.074,0.074,24642000.0
7.6367,0.074,0.074,0.074,24645600.0
7.6367,0.074,0.074,0.074,24649200.0
7.6367,0.074,0.074,0.074,24652800.0
7.6367,0.074,0.074,0.074,24656400.0
7.6367,0.074,0.074,0.074,24660000.0
7.6367,0.074,0.074,0.074,24663600.0
7.6367,0.074,0.074,0.074,24667200.0
7.6367,0.074,0.074,0.074,24670800.0
7.6367,0.074,0.074,0.074,24674400.0
7.6367,0.074,0.074,0.074,24678000.0
7.6367,0.074,0.074,0.074,24681600.0
7.6367,0.074,0.074,0.074,24685200.0
7.6367,0.074,0.074,0.074,24688800.0
7.6367,0.074,0.074,0.074,24692400.0
7.6367,0.074,0.074,0.074,24696000.0
7.6367,0.074,0.074,0.074,24699600.0
7.6367,0.074,0.074,0.074,24703200.0
7.6367,0.074,0.074,0.074,24706800.0
7.6367,0.074,0.074,0.074,24710400.0
7.6367,0.074,0.074,0.074,24714000.0
7.6367,0.074,0.074,0.074,24717600.0
7.6367,0.074,0.074,0.074,24721200.0
7.6367,0.074,0.074,0.074,24724800.0
7.6367,0.074,0.074,0.074,24728400.0
7.6367,0.074,0.074,0.074,24732000.0
7.6367,0.074,0.074,0.074,24735600.0
7.6367,0.074,0.074,0.074,24739200.0
7.6367,0.074,0.074,0.074,24742800.0
7.6367,0.074,0.074,0.074,24746400.0
7.6367,0.074,0.074,0.074,24750000.0
7.6367,0.074,0.074,0.074,24753600.0
7.6367,0.074,0.074,0.074,24757200.0
7.6367,0.074,0.074,0.074,24760800.0
7.6367,0.074,0.074,0.074,24764400.0
7.6367,0.074,0.074,0.074,24768000.0
7.6367,0.074,0.074,0.074,24771600.0
7.6367,0.074,0.074,0.074,24775200.0
7.6367,0.074,0.074,0.074,24778800.0
7.6367,0.074,0.074,0.074,24782400.0
7.6367,0.074,0.074,0.074,24786000.0
7.6367,0.074,0.074,0.074,24789600.0
7.6367,0.074,0.074,0.074,24793200.0
7.6367,0.074,0.074,0.074,24796800.0
7.6367,0.074,0.074,0.074,24800400.0
7.6367,0.074,0.074,0.074,24804000.0
7.6367,0.074,0.074,0.074,24807600.0
7.6367,0.074,0.074,0.074,24811200.0
7.6367,0.074,0.074,0.074,24814800.0
7.6367,0.074,0.074,0.074,24818400.0
7.6367,0.074,0.074,0.074,24822000.0
7.6367,0.074,0.074,0.074,24825600.0
7.6367,0.074,0.074,0.074,24829200.0
7.6367,0.074,0.074,0.074,24832800.0
7.6367,0.074,0.074,0.074,24836400.0
7.6367,0.074,0.074,0.074,24840000.0
7.6367,0.074,0.074,0.074,24843600.0
7.6367,0.074,0.074,0.074,24847200.0
7.6367,0.074,0.074,0.074,24850800.0
7.6367,0.074,0.074,0.074,24854400.0
7.6367,0.074,0.074,0.074,24858000.0
7.6367,0.074,0.074,0.074,24861600.0
7.6367,0.074,0.074,0.074,24865200.0
7.6367,0.074,0.074,0.074,24868800.0
7.6367,0.074,0.074,0.074,24872400.0
7.6367,0.074,0.074,0.074,24876000.0
7.6367,0.074,0.074,0.074,24879600.0
7.6367,0.074,0.074,0.074,24883200.0
7.6367,0.074,0.074,0.074,24886800.0
7.6367,0.074,0.074,0.074,24890400.0
7.6367,0.074,0.074,0.074,24894000.0
7.6367,0.074,0.074,0.074,24897600.0
7.6367,0.074,0.074,0.074,24901200.0
7.6367,0.074,0.074,0.074,24904800.0
7.6367,0.074,0.074,0.074,24908400.0
7.6367,0.074,0.074,0.074,24912000.0
7.6367,0.074,0.074,0.074,24915600.0
7.6367,0.074,0.074,0.074,24919200.0
7.6367,0.074,0.074,0.074,24922800.0
7.6367,0.074,0.074,0.074,24926400.0
7.6367,0.074,0.074,0.074,24930000.0
7.6367,0.074,0.074,0.074,24933600.0
7.6367,0.074,0.074,0.074,24937200.0
7.6367,0.074,0.074,0.074,24940800.0
7.6367,0.074,0.074,0.074,24944400.0
7.6367,0.074,0.074,0.074,24948000.0
7.6367,0.074,0.074,0.074,24951600.0
7.6367,0.074,0.074,0.074,24955200.0
7.6367,0.074,0.074,0.074,24958800.0
7.6367,0.074,0.074,0.074,24962400.0
7.6367,0.074,0.074,0.074,24966000.0
7.6367,0.074,0.074,0.074,24969600.0
7.6367,0.074,0.074,0.074,24973200.0
7.6367,0.074,0.074,0.074,24976800.0
7.6367,0.074,0.074,0.074,24980400.0
7.6367,0.074,0.074,0.074,24984000.0
7.6367,0.074,0.074,0.074,24987600.0
7.6367,0.074,0.074,0.074,24991200.0
7.6367,0.074,0.074,0.074,24994800.0
7.6367,0.074,0.074,0.074,24998400.0
7.6367,0.074,0.074,0.074,25002000.0
7.6367,0.074,0.074,0.074,25005600.0
7.6367,0.074,0.074,0.074,25009200.0
7.6367,0.074,0.074,0.074,25012800.0
7.6367,0.074,0.074,0.074,25016400.0
7.6367,0.074,0.074,0.074,25020000.0
7.6367,0.074,0.074,0.074,25023600.0
7.6367,0.074,0.074,0.074,25027200.0
7.6367,0.074,0.074,0.074,25030800.0
7.6367,0.074,0.074,0.074,25034400.0
7.6367,0.074,0.074,0.074,25038000.0
7.6367,0.074,0.074,0.074,25041600.0
7.6367,0.074,0.074,0.074,25045200.0
7.6367,0.074,0.074,0.074,25048800.0
7.6367,0.074,0.074,0.074,25052400.0
7.6367,0.074,0.074,0.074,25056000.0
7.6367,0.074,0.074,0.074,25059600.0
7.6367,0.074,0.074,0.074,25063200.0
7.6367,0.074,0.074,0.074,25066800.0
7.6367,0.074,0.074,0.074,25070400.0
7.6367,0.074,0.074,0.074,25074000.0
7.6367,0.074,0.074,0.074,25077600.0
7.6367,0.074,0.074,0.074,25081200.0
7.6367,0.074,0.074,0.074,25084800.0
7.6367,0.074,0.074,0.074,25088400.0
7.6367,0.074,0.074,0.074,25092000.0
7.6367,0.074,0.074,0.074,25095600.0
7.6367,0.074,0.074,0.074,25099200.0
7.6367,0.074,0.074,0.074,25102800.0
7.6367,0.074,0.074,0.074,25106400.0
7.6367,0.074,0.074,0.074,25110000.0
7.6367,0.074,0.074,0.074,25113600.0
7.6367,0.074,0.074,0.074,25117200.0
7.6367,0.074,0.074,0.074,25120800.0
7.6367,0.074,0.074,0.074,25124400.0
7.6367,0.074,0.074,0.074,25128000.0
7.6367,0.074,0.074,0.074,25131600.0
7.6367,0.074,0.074,0.074,25135200.0
7.6367,0.074,0.074,0.074,25138800.0
7.6367,0.074,0.074,0.074,25142400.0
7.6367,0.074,0.074,0.074,25146000.0
7.6367,0.074,0.074,0.074,25149600.0
7.6367,0.074,0.074,0.074,25153200.0
7.6367,0.074,0.074,0.074,25156800.0
7.6367,0.074,0.074,0.074,25160400.0
7.6367,0.074,0.074,0.074,25164000.0
7.6367,0.074,0.074,0.074,25167600.0
7.6367,0.074,0.074,0.074,25171200.0
7.6367,0.074,0.074,0.074,25174800.0
7.6367,0.074,0.074,0.074,25178400.0
7.6367,0.074,0.074,0.074,25182000.0
7.6367,0.074,0.074,0.074,25185600.0
7.6367,0.074,0.074,0.074,25189200.0
7.6367,0.074,0.074,0.074,25192800.0
7.6367,0.074,0.074,0.074,25196400.0
7.6367,0.074,0.074,0.074,25200000.0
7.6367,0.074,0.074,0.074,25203600.0
7.6367,0.074,0.074,0.074,25207200.0
7.6367,0.074,0.074,0.074,25210800.0
7.6367,0.074,0.074,0.074,25214400.0
7.6367,0.074,0.074,0.074,25218000.0
7.6367,0.074,0.074,0.074,25221600.0
7.6367,0.074,0.074,0.074,25225200.0
7.6367,0.074,0.074,0.074,25228800.0
7.6367,0.074,0.074,0.074,25232400.0
7.6367,0.074,0.074,0.074,25236000.0
7.6367,0.074,0.074,0.074,25239600.0
7.6367,0.074,0.074,0.074,25243200.0
7.6367,0.074,0.074,0.074,25246800.0
7.6367,0.074,0.074,0.074,25250400.0
7.6367,0.074,0.074,0.074,25254000.0
7.6367,0.074,0.074,0.074,25257600.0
7.6367,0.074,0.074,0.074,25261200.0
7.6367,0.074,0.074,0.074,25264800.0
7.6367,0.074,0.074,0.074,25268400.0
7.6367,0.074,0.074,0.074,25272000.0
7.6367,0.074,0.074,0.074,25275600.0
7.6367,0.074,0.074,0.074,25279200.0
7.6367,0.074,0.074,0.074,25282800.0
7.6367,0.074,0.074,0.074,25286400.0
7.6367,0.074,0.074,0.074,25290000.0
7.6367,0.074,0.074,0.074,25293600.0
7.6367,0.074,0.074,0.074,25297200.0
7.6367,0.074,0.074,0.074,25300800.0
7.6367,0.074,0.074,0.074,25304400.0
7.6367,0.074,0.074,0.074,25308000.0
7.6367,0.074,0.074,0.074,25311600.0
7.6367,0.074,0.074,0.074,25315200.0
7.6367,0.074,0.074,0.074,25318800.0
7.6367,0.074,0.074,0.074,25322400.0
7.6367,0.074,0.074,0.074,25326000.0
7.6367,0.074,0.074,0.074,25329600.0
7.6367,0.074,0.074,0.074,25333200.0
7.6367,0.074,0.074,0.074,25336800.0
7.6367,0.074,0.074,0.074,25340400.0
7.6367,0.074,0.074,0.074,25344000.0
7.6367,0.074,0.074,0.074,25347600.0
7.6367,0.074,0.074,0.074,25351200.0
7.6367,0.074,0.074,0.074,25354800.0
7.6367,0.074,0.074,0.074,25358400.0
7.6367,0.074,0.074,0.074,25362000.0
7.6367,0.074,0.074,0.074,25365600.0
7.6367,0.074,0.074,0.074,25369200.0
7.6367,0.074,0.074,0.074,25372800.0
7.6367,0.074,0.074,0.074,25376400.0
7.6367,0.074,0.074,0.074,25380000.0
7.6367,0.074,0.074,0.074,25383600.0
7.6367,0.074,0.074,0.074,25387200.0
7.6367,0.074,0.074,0.074,25390800.0
7.6367,0.074,0.074,0.074,25394400.0
7.6367,0.074,0.074,0.074,25398000.0
7.6367,0.074,0.074,0.074,25401600.0
7.6367,0.074,0.074,0.074,25405200.0
7.6367,0.074,0.074,0.074,25408800.0
7.6367,0.074,0.074,0.074,25412400.0
7.6367,0.074,0.074,0.074,25416000.0
7.6367,0.074,0.074,0.074,25419600.0
7.6367,0.074,0.074,0.074,25423200.0
7.6367,0.074,0.074,0.074,25426800.0
7.6367,0.074,0.074,0.074,25430400.0
7.6367,0.074,0.074,0.074,25434000.0
7.6367,0.074,0.074,0.074,25437600.0
7.6367,0.074,0.074,0.074,25441200.0
7.6367,0.074,0.074,0.074,25444800.0
7.6367,0.074,0.074,0.074,25448400.0
7.6367,0.074,0.074,0.074,25452000.0
7.6367,0.074,0.074,0.074,25455600.0
7.6367,0.074,0.074,0.074,25459200.0
7.6367,0.074,0.074,0.074,25462800.0
7.6367,0.074,0.074,0.074,25466400.0
7.6367,0.074,0.074,0.074,25470000.0
7.6367,0.074,0.074,0.074,25473600.0
7.6367,0.074,0.074,0.074,25477200.0
7.6367,0.074,0.074,0.074,25480800.0
7.6367,0.074,0.074,0.074,25484400.0
7.6367,0.074,0.074,0.074,25488000.0
7.6367,0.074,0.074,0.074,25491600.0
7.6367,0.074,0.074,0.074,25495200.0
7.6367,0.074,0.074,0.074,25498800.0
7.6367,0.074,0.074,0.074,25502400.0
7.6367,0.074,0.074,0.074,25506000.0
7.6367,0.074,0.074,0.074,25509600.0
7.6367,0.074,0.074,0.074,25513200.0
7.6367,0.074,0.074,0.074,25516800.0
7.6367,0.074,0.074,0.074,25520400.0
7.6367,0.074,0.074,0.074,25524000.0
7.6367,0.074,0.074,0.074,25527600.0
7.6367,0.074,0.074,0.074,25531200.0
7.6367,0.074,0.074,0.074,25534800.0
7.6367,0.074,0.074,0.074,25538400.0
7.6367,0.074,0.074,0.074,25542000.0
7.6367,0.074,0.074,0.074,25545600.0
7.6367,0.074,0.074,0.074,25549200.0
7.6367,0.074,0.074,0.074,25552800.0
7.6367,0.074,0.074,0.074,25556400.0
7.6367,0.074,0.074,0.074,25560000.0
7.6367,0.074,0.074,0.074,25563600.0
7.6367,0.074,0.074,0.074,25567200.0
7.6367,0.074,0.074,0.074,25570800.0
7.6367,0.074,0.074,0.074,25574400.0
7.6367,0.074,0.074,0.074,25578000.0
7.6367,0.074,0.074,0.074,25581600.0
7.6367,0.074,0.074,0.074,25585200.0
7.6367,0.074,0.074,0.074,25588800.0
7.6367,0.074,0.074,0.074,25592400.0
7.6367,0.074,0.074,0.074,25596000.0
7.6367,0.074,0.074,0.074,25599600.0
7.6367,0.074,0.074,0.074,25603200.0
7.6367,0.074,0.074,0.074,25606800.0
7.6367,0.074,0.074,0.074,25610400.0
7.6367,0.074,0.074,0.074,25614000.0
7.6367,0.074,0.074,0.074,25617600.0
7.6367,0.074,0.074,0.074,25621200.0
7.6367,0.074,0.074,0.074,25624800.0
7.6367,0.074,0.074,0.074,25628400.0
7.6367,0.074,0.074,0.074,25632000.0
7.6367,0.074,0.074,0.074,25635600.0
7.6367,0.074,0.074,0.074,25639200.0
7.6367,0.074,0.074,0.074,25642800.0
7.6367,0.074,0.074,0.074,25646400.0
7.6367,0.074,0.074,0.074,25650000.0
7.6367,0.074,0.074,0.074,25653600.0
7.6367,0.074,0.074,0.074,25657200.0
7.6367,0.074,0.074,0.074,25660800.0
7.6367,0.074,0.074,0.074,25664400.0
7.6367,0.074,0.074,0.074,25668000.0
7.6367,0.074,0.074,0.074,25671600.0
7.6367,0.074,0.074,0.074,25675200.0
7.6367,0.074,0.074,0.074,25678800.0
7.6367,0.074,0.074,0.074,25682400.0
7.6367,0.074,0.074,0.074,25686000.0
7.6367,0.074,0.074,0.074,25689600.0
7.6367,0.074,0.074,0.074,25693200.0
7.6367,0.074,0.074,0.074,25696800.0
7.6367,0.074,0.074,0.074,25700400.0
7.6367,0.074,0.074,0.074,25704000.0
7.6367,0.074,0.074,0.074,25707600.0
7.6367,0.074,0.074,0.074,25711200.0
7.6367,0.074,0.074,0.074,25714800.0
7.6367,0.074,0.074,0.074,25718400.0
7.6367,0.074,0.074,0.074,25722000.0
7.6367,0.074,0.074,0.074,25725600.0
7.6367,0.074,0.074,0.074,25729200.0
7.6367,0.074,0.074,0.074,25732800.0
7.6367,0.074,0.074,0.074,25736400.0
7.6367,0.074,0.074,0.074,25740000.0
7.6367,0.074,0.074,0.074,25743600.0
7.6367,0.074,0.074,0.074,25747200.0
7.6367,0.074,0.074,0.074,25750800.0
7.6367,0.074,0.074,0.074,25754400.0
7.6367,0.074,0.074,0.074,25758000.0
7.6367,0.074,0.074,0.074,25761600.0
7.6367,0.074,0.074,0.074,25765200.0
7.6367,0.074,0.074,0.074,25768800.0
7.6367,0.074,0.074,0.074,25772400.0
7.6367,0.074,0.074,0.074,25776000.0
7.6367,0.074,0.074,0.074,25779600.0
7.6367,0.074,0.074,0.074,25783200.0
7.6367,0.074,0.074,0.074,25786800.0
7.6367,0.074,0.074,0.074,25790400.0
7.6367,0.074,0.074,0.074,25794000.0
7.6367,0.074,0.074,0.074,25797600.0
7.6367,0.074,0.074,0.074,25801200.0
7.6367,0.074,0.074,0.074,25804800.0
7.6367,0.074,0.074,0.074,25808400.0
7.6367,0.074,0.074,0.074,25812000.0
7.6367,0.074,0.074,0.074,25815600.0
7.6367,0.074,0.074,0.074,25819200.0
7.6367,0.074,0.074,0.074,25822800.0
7.6367,0.074,0.074,0.074,25826400.0
7.6367,0.074,0.074,0.074,25830000.0
7.6367,0.074,0.074,0.074,25833600.0
7.6367,0.074,0.074,0.074,25837200.0
7.6367,0.074,0.074,0.074,25840800.0
7.6367,0.074,0.074,0.074,25844400.0
7.6367,0.074,0.074,0.074,25848000.0
7.6367,0.074,0.074,0.074,25851600.0
7.6367,0.074,0.074,0.074,25855200.0
7.6367,0.074,0.074,0.074,25858800.0
7.6367,0.074,0.074,0.074,25862400.0
7.6367,0.074,0.074,0.074,25866000.0
7.6367,0.074,0.074,0.074,25869600.0
7.6367,0.074,0.074,0.074,25873200.0
7.6367,0.074,0.074,0.074,25876800.0
7.6367,0.074,0.074,0.074,25880400.0
7.6367,0.074,0.074,0.074,25884000.0
7.6367,0.074,0.074,0.074,25887600.0
7.6367,0.074,0.074,0.074,25891200.0
7.6367,0.074,0.074,0.074,25894800.0
7.6367,0.074,0.074,0.074,25898400.0
7.6367,0.074,0.074,0.074,25902000.0
7.6367,0.074,0.074,0.074,25905600.0
7.6367,0.074,0.074,0.074,25909200.0
7.6367,0.074,0.074,0.074,25912800.0
7.6367,0.074,0.074,0.074,25916400.0
7.6367,0.074,0.074,0.074,25920000.0
7.6367,0.074,0.074,0.074,25923600.0
7.6367,0.074,0.074,0.074,25927200.0
7.6367,0.074,0.074,0.074,25930800.0
7.6367,0.074,0.074,0.074,25934400.0
7.6367,0.074,0.074,0.074,25938000.0
7.6367,0.074,0.074,0.074,25941600.0
7.6367,0.074,0.074,0.074,25945200.0
7.6367,0.074,0.074,0.074,25948800.0
7.6367,0.074,0.074,0.074,25952400.0
7.6367,0.074,0.074,0.074,25956000.0
7.6367,0.074,0.074,0.074,25959600.0
7.6367,0.074,0.074,0.074,25963200.0
7.6367,0.074,0.074,0.074,25966800.0
7.6367,0.074,0.074,0.074,25970400.0
7.6367,0.074,0.074,0.074,25974000.0
7.6367,0.074,0.074,0.074,25977600.0
7.6367,0.074,0.074,0.074,25981200.0
7.6367,0.074,0.074,0.074,25984800.0
7.6367,0.074,0.074,0.074,25988400.0
7.6367,0.074,0.074,0.074,25992000.0
7.6367,0.074,0.074,0.074,25995600.0
7.6367,0.074,0.074,0.074,25999200.0
7.6367,0.074,0.074,0.074,26002800.0
7.6367,0.074,0.074,0.074,26006400.0
7.6367,0.074,0.074,0.074,26010000.0
7.6367,0.074,0.074,0.074,26013600.0
7.6367,0.074,0.074,0.074,26017200.0
7.6367,0.074,0.074,0.074,26020800.0
7.6367,0.074,0.074,0.074,26024400.0
7.6367,0.074,0.074,0.074,26028000.0
7.6367,0.074,0.074,0.074,26031600.0
7.6367,0.074,0.074,0.074,26035200.0
7.6367,0.074,0.074,0.074,26038800.0
7.6367,0.074,0.074,0.074,26042400.0
7.6367,0.074,0.074,0.074,26046000.0
7.6367,0.074,0.074,0.074,26049600.0
7.6367,0.074,0.074,0.074,26053200.0
7.6367,0.074,0.074,0.074,26056800.0
7.6367,0.074,0.074,0.074,26060400.0
7.6367,0.074,0.074,0.074,26064000.0
7.6367,0.074,0.074,0.074,26067600.0
7.6367,0.074,0.074,0.074,26071200.0
7.6367,0.074,0.074,0.074,26074800.0
7.6367,0.074,0.074,0.074,26078400.0
7.6367,0.074,0.074,0.074,26082000.0
